512,512,8,256,8,128,512,128,tanh,tanh,relu,relu,relu,softmax,softmax,tanh,rmsprop,categorical_crossentropy,0.5032467246055603
64,64,128,256,16,128,256,64,tanh,tanh,relu,relu,relu,softmax,softmax,relu,adam,categorical_crossentropy,0.4495013952255249
512,512,8,256,16,128,512,256,tanh,tanh,relu,relu,sigmoid,relu,sigmoid,tanh,rmsprop,categorical_crossentropy,0.5137407183647156
256,16,256,16,128,512,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5045222640037537
64,32,32,256,8,128,16,32,relu,relu,tanh,sigmoid,tanh,relu,tanh,tanh,rmsprop,categorical_crossentropy,0.4792439639568329
8,256,128,256,32,16,256,512,softmax,sigmoid,relu,tanh,sigmoid,relu,sigmoid,relu,rmsprop,categorical_crossentropy,0.4495013952255249
64,64,128,256,128,128,256,512,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5325255393981934
256,16,128,128,128,512,64,64,tanh,relu,relu,relu,relu,softmax,sigmoid,tanh,rmsprop,categorical_crossentropy,0.5183789134025574
64,64,128,256,128,128,256,64,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5063775777816772
64,64,256,512,256,64,32,128,tanh,tanh,tanh,sigmoid,sigmoid,relu,relu,relu,adam,categorical_crossentropy,0.497391015291214
128,512,128,32,32,16,128,16,relu,softmax,relu,relu,softmax,sigmoid,tanh,relu,rmsprop,categorical_crossentropy,0.5509044528007507
8,256,128,64,32,16,256,512,softmax,tanh,softmax,tanh,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.5213937759399414
16,16,32,512,128,128,512,512,tanh,tanh,relu,softmax,softmax,relu,relu,sigmoid,adam,categorical_crossentropy,0.4495013952255249
256,64,128,128,128,512,512,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5396567583084106
512,512,8,8,8,128,64,256,tanh,tanh,relu,softmax,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5093923807144165
8,16,256,8,128,256,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5365259647369385
16,256,128,64,32,16,256,8,softmax,tanh,relu,tanh,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.5353084206581116
512,512,8,256,8,128,32,256,tanh,tanh,relu,relu,sigmoid,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5270755887031555
256,512,128,128,16,16,512,16,relu,sigmoid,relu,relu,tanh,sigmoid,tanh,relu,rmsprop,binary_crossentropy,0.493100643157959
512,256,8,256,16,128,512,256,tanh,tanh,relu,relu,tanh,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5397147536277771
512,512,8,256,16,128,512,256,tanh,tanh,relu,relu,sigmoid,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5012175440788269
512,512,8,512,128,512,16,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5343807935714722
8,256,8,128,8,512,128,512,softmax,relu,relu,relu,relu,tanh,sigmoid,tanh,adam,binary_crossentropy,0.4964633584022522
64,64,128,256,16,128,256,512,relu,tanh,relu,relu,sigmoid,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5480055809020996
256,16,128,128,128,512,64,64,tanh,relu,relu,relu,relu,softmax,relu,relu,rmsprop,categorical_crossentropy,0.5404684543609619
512,512,8,512,128,128,128,256,tanh,tanh,relu,relu,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.472866415977478
512,512,8,256,16,128,512,256,tanh,tanh,relu,relu,sigmoid,relu,softmax,tanh,rmsprop,categorical_crossentropy,0.5263798832893372
16,16,256,8,128,64,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,adam,categorical_crossentropy,0.5128710865974426
64,64,256,64,256,512,128,128,tanh,tanh,tanh,sigmoid,sigmoid,relu,relu,relu,sgd,categorical_crossentropy,0.4495013952255249
8,256,128,64,32,16,256,512,softmax,tanh,relu,tanh,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.5238867998123169
128,512,128,32,32,16,32,16,relu,softmax,relu,relu,softmax,sigmoid,tanh,relu,rmsprop,categorical_crossentropy,0.4495013952255249
256,16,512,8,128,512,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.529916524887085
128,512,128,32,32,16,32,16,relu,softmax,relu,relu,softmax,sigmoid,tanh,relu,rmsprop,categorical_crossentropy,0.4495013952255249
512,512,8,512,128,512,128,256,tanh,tanh,relu,tanh,sigmoid,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.47362011671066284
8,256,128,64,32,16,256,512,softmax,tanh,relu,tanh,relu,relu,relu,relu,rmsprop,categorical_crossentropy,0.5175092816352844
512,512,8,512,128,512,128,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,binary_crossentropy,0.510551929473877
512,64,16,128,512,16,8,128,relu,sigmoid,relu,sigmoid,softmax,softmax,relu,sigmoid,rmsprop,categorical_crossentropy,0.4495013952255249
64,64,128,256,16,512,256,512,tanh,tanh,relu,relu,relu,softmax,sigmoid,sigmoid,rmsprop,categorical_crossentropy,0.4433557391166687
256,512,128,128,128,512,32,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,adam,categorical_crossentropy,0.4495013952255249
512,64,32,64,128,512,512,64,tanh,softmax,sigmoid,sigmoid,relu,sigmoid,relu,relu,rmsprop,categorical_crossentropy,0.4495013952255249
64,128,128,256,16,128,256,512,relu,tanh,relu,relu,sigmoid,softmax,sigmoid,relu,adam,categorical_crossentropy,0.5165236592292786
128,512,128,32,16,16,64,16,tanh,softmax,relu,relu,tanh,sigmoid,tanh,relu,rmsprop,categorical_crossentropy,0.5112476944923401
256,512,128,128,128,512,32,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5315978527069092
512,512,8,512,128,512,128,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5521799921989441
512,512,8,8,8,128,512,256,tanh,tanh,relu,softmax,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5390769839286804
512,512,8,256,8,128,512,256,tanh,tanh,relu,relu,sigmoid,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.49437615275382996
512,512,8,512,128,512,128,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.4986085295677185
512,512,128,512,128,512,256,256,tanh,tanh,relu,relu,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5419758558273315
128,512,8,32,32,16,32,16,relu,softmax,relu,relu,tanh,sigmoid,tanh,relu,rmsprop,categorical_crossentropy,0.49252086877822876
64,512,128,256,128,128,256,512,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.49698516726493835
512,64,8,512,128,512,128,256,tanh,tanh,relu,relu,relu,tanh,softmax,sigmoid,rmsprop,categorical_crossentropy,0.538149356842041
128,512,128,32,32,16,8,16,relu,softmax,relu,relu,softmax,sigmoid,tanh,relu,rmsprop,categorical_crossentropy,0.4500811696052551
512,512,8,256,16,128,512,128,tanh,tanh,relu,relu,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.4984346032142639
64,64,256,512,256,64,128,128,tanh,tanh,tanh,sigmoid,sigmoid,relu,softmax,relu,adam,categorical_crossentropy,0.4495013952255249
8,256,128,256,32,16,256,512,softmax,sigmoid,relu,tanh,sigmoid,sigmoid,sigmoid,relu,rmsprop,categorical_crossentropy,0.4495013952255249
64,64,256,512,256,64,128,128,tanh,tanh,tanh,sigmoid,softmax,relu,relu,relu,adam,categorical_crossentropy,0.4949559271335602
512,512,8,256,8,128,512,256,tanh,tanh,relu,relu,sigmoid,tanh,softmax,tanh,sgd,categorical_crossentropy,0.4495013952255249
512,512,8,512,8,128,512,128,tanh,tanh,relu,relu,relu,tanh,tanh,tanh,rmsprop,categorical_crossentropy,0.5052759647369385
64,64,128,256,128,128,256,64,sigmoid,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.48034554719924927
512,512,8,512,128,512,8,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.521335780620575
8,256,128,64,32,64,256,512,relu,tanh,relu,relu,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.5269596576690674
512,512,32,512,128,512,128,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.520698070526123
256,16,64,128,128,512,64,64,sigmoid,relu,relu,relu,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5173353552818298
8,256,128,64,32,16,64,512,softmax,tanh,relu,tanh,tanh,relu,relu,relu,rmsprop,categorical_crossentropy,0.5362940430641174
128,512,8,256,16,128,512,256,tanh,tanh,relu,relu,sigmoid,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5305542945861816
256,512,128,8,16,16,32,16,relu,sigmoid,relu,relu,tanh,sigmoid,tanh,relu,rmsprop,binary_crossentropy,0.4495013952255249
256,16,128,128,128,64,256,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5335111021995544
64,64,128,256,128,128,256,512,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,sgd,categorical_crossentropy,0.4495013952255249
512,64,8,256,8,128,512,128,tanh,tanh,relu,relu,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5335690975189209
512,64,128,256,16,128,8,64,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5143784880638123
512,256,8,256,16,128,128,256,tanh,tanh,relu,relu,tanh,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5241767168045044
512,512,8,512,128,512,128,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,binary_crossentropy,0.4495013952255249
64,64,128,256,128,128,256,64,sigmoid,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.47651901841163635
8,256,8,128,8,64,16,512,softmax,relu,relu,sigmoid,relu,tanh,sigmoid,tanh,adam,binary_crossentropy,0.4495013952255249
64,64,256,64,256,512,128,128,tanh,tanh,tanh,sigmoid,sigmoid,relu,tanh,relu,adam,categorical_crossentropy,0.5132189393043518
64,64,128,256,16,128,128,512,relu,tanh,relu,relu,relu,softmax,sigmoid,relu,adam,binary_crossentropy,0.5496869087219238
8,256,8,128,8,64,16,512,softmax,relu,relu,sigmoid,relu,tanh,sigmoid,tanh,adam,categorical_crossentropy,0.4495013952255249
8,16,256,8,128,256,64,256,tanh,relu,relu,sigmoid,tanh,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5120013952255249
8,32,32,16,8,128,16,32,relu,relu,tanh,relu,relu,relu,relu,tanh,rmsprop,categorical_crossentropy,0.539598822593689
256,512,128,128,128,512,32,512,tanh,relu,relu,tanh,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5559484958648682
512,512,8,512,128,512,16,256,tanh,tanh,relu,sigmoid,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.4994202256202698
512,512,8,256,16,128,512,256,tanh,tanh,relu,relu,sigmoid,relu,softmax,tanh,rmsprop,categorical_crossentropy,0.546150267124176
256,512,128,128,128,512,32,512,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5364100337028503
256,64,128,128,128,64,256,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5060876607894897
512,16,128,256,16,128,512,64,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5060876607894897
512,512,8,512,128,512,128,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5270176529884338
128,512,8,256,16,128,512,256,tanh,tanh,relu,relu,sigmoid,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5244666337966919
64,64,128,256,128,128,256,64,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.48805660009384155
512,64,128,256,16,128,512,64,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5069573521614075
512,512,8,8,8,128,512,256,tanh,tanh,relu,softmax,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.48498377203941345
512,512,128,512,128,512,256,256,tanh,tanh,relu,relu,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5580936670303345
64,16,256,8,128,64,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,adam,categorical_crossentropy,0.519016683101654
16,64,256,64,256,64,128,128,tanh,tanh,tanh,sigmoid,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.5531076192855835
512,64,128,256,16,128,512,64,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5126971006393433
64,128,128,256,16,128,256,512,relu,tanh,relu,relu,sigmoid,softmax,sigmoid,relu,adam,categorical_crossentropy,0.5225533246994019
64,64,128,256,16,128,256,512,relu,tanh,relu,relu,sigmoid,softmax,tanh,tanh,adam,categorical_crossentropy,0.49715909361839294
64,32,32,256,8,128,16,32,relu,relu,tanh,sigmoid,tanh,relu,sigmoid,tanh,rmsprop,categorical_crossentropy,0.5422077775001526
64,64,128,256,128,128,256,64,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.517683207988739
64,64,256,64,256,64,128,128,tanh,tanh,tanh,sigmoid,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.5258001089096069
512,512,8,8,8,128,64,256,tanh,tanh,relu,softmax,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.512465238571167
256,16,128,128,128,512,512,64,tanh,relu,relu,relu,relu,softmax,relu,relu,rmsprop,categorical_crossentropy,0.5412221550941467
512,16,128,128,128,64,256,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5261479616165161
256,64,32,64,128,512,512,64,tanh,softmax,sigmoid,sigmoid,relu,sigmoid,relu,relu,rmsprop,categorical_crossentropy,0.5020292401313782
8,16,256,8,128,256,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5046961903572083
512,512,8,512,128,512,128,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5218576192855835
64,64,256,64,256,512,128,128,tanh,tanh,tanh,relu,sigmoid,relu,relu,tanh,adam,categorical_crossentropy,0.4936804175376892
256,16,128,128,128,512,64,64,tanh,relu,relu,sigmoid,relu,softmax,relu,relu,rmsprop,categorical_crossentropy,0.49176716804504395
512,512,8,256,16,128,512,128,tanh,tanh,relu,relu,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5021451711654663
512,512,128,512,128,512,256,256,tanh,tanh,relu,relu,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5308441519737244
512,512,8,256,8,128,512,128,tanh,tanh,relu,relu,relu,softmax,softmax,tanh,rmsprop,categorical_crossentropy,0.4495013952255249
512,512,8,512,128,512,128,256,tanh,tanh,relu,tanh,relu,tanh,relu,tanh,rmsprop,categorical_crossentropy,0.5125231742858887
64,512,128,256,16,128,256,512,relu,tanh,relu,relu,sigmoid,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.4495013952255249
64,64,128,256,16,128,256,512,relu,tanh,relu,relu,relu,softmax,sigmoid,relu,adam,categorical_crossentropy,0.5148422718048096
8,64,128,128,128,512,64,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5062615871429443
64,64,128,256,128,128,256,512,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5180310606956482
64,64,256,64,256,64,256,128,tanh,relu,tanh,sigmoid,sigmoid,relu,relu,relu,adam,binary_crossentropy,0.5369318127632141
64,64,128,256,16,128,128,512,relu,tanh,relu,relu,relu,tanh,sigmoid,relu,adam,categorical_crossentropy,0.491825133562088
512,512,8,8,8,128,512,256,tanh,tanh,relu,softmax,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.4943181872367859
512,512,8,512,8,128,512,128,tanh,tanh,relu,relu,relu,tanh,tanh,tanh,rmsprop,categorical_crossentropy,0.45541512966156006
256,16,128,128,128,512,64,64,relu,relu,relu,relu,relu,softmax,sigmoid,relu,rmsprop,categorical_crossentropy,0.5445268750190735
64,32,32,256,8,128,16,32,tanh,relu,tanh,sigmoid,tanh,relu,tanh,tanh,rmsprop,categorical_crossentropy,0.48527365922927856
8,16,256,8,128,256,64,256,tanh,relu,relu,sigmoid,relu,tanh,relu,tanh,rmsprop,categorical_crossentropy,0.5245245695114136
512,256,8,256,16,128,512,256,tanh,tanh,relu,relu,tanh,softmax,softmax,tanh,rmsprop,categorical_crossentropy,0.44544294476509094
512,512,8,512,128,512,512,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,binary_crossentropy,0.553049623966217
512,512,8,256,16,128,128,256,tanh,tanh,relu,relu,sigmoid,relu,softmax,tanh,rmsprop,categorical_crossentropy,0.4820269048213959
512,256,128,64,32,16,256,512,softmax,tanh,relu,tanh,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.40416279435157776
8,512,8,512,128,512,128,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.49373841285705566
64,64,128,256,128,128,128,512,relu,tanh,relu,relu,relu,softmax,sigmoid,relu,adam,categorical_crossentropy,0.5252782702445984
512,512,128,512,16,512,256,256,tanh,tanh,relu,relu,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.500231921672821
64,64,256,64,256,64,128,128,tanh,tanh,tanh,sigmoid,sigmoid,relu,relu,tanh,rmsprop,categorical_crossentropy,0.4761711359024048
8,16,256,8,128,256,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,relu,rmsprop,categorical_crossentropy,0.48098331689834595
8,256,128,64,32,16,256,512,softmax,tanh,softmax,relu,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.5182629823684692
128,512,8,32,32,16,32,16,relu,softmax,relu,tanh,tanh,sigmoid,tanh,relu,rmsprop,categorical_crossentropy,0.5151901841163635
64,512,128,512,128,512,256,256,tanh,tanh,relu,relu,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5592532753944397
512,64,128,256,128,128,256,64,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5108998417854309
64,128,128,256,16,128,256,512,relu,tanh,relu,relu,sigmoid,relu,sigmoid,relu,adam,categorical_crossentropy,0.5004058480262756
16,256,128,64,32,16,256,8,softmax,tanh,relu,tanh,sigmoid,softmax,relu,relu,rmsprop,categorical_crossentropy,0.4495013952255249
8,256,8,128,16,512,128,512,softmax,relu,relu,relu,relu,tanh,sigmoid,tanh,adam,binary_crossentropy,0.5216256976127625
128,512,128,32,8,16,64,16,tanh,softmax,relu,relu,tanh,sigmoid,tanh,relu,rmsprop,categorical_crossentropy,0.5396567583084106
64,64,128,256,16,128,128,512,relu,tanh,relu,relu,relu,tanh,sigmoid,relu,adam,categorical_crossentropy,0.5090445280075073
256,64,128,128,128,512,512,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5493390560150146
256,64,128,128,128,512,512,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5472518801689148
8,16,256,8,128,256,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5275394320487976
256,64,128,128,128,512,512,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5337430238723755
256,16,512,8,128,512,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5377435088157654
512,64,128,256,8,128,512,128,tanh,tanh,relu,relu,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5191906094551086
256,16,8,128,128,64,256,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5228432416915894
512,512,8,512,128,512,8,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5289309024810791
512,64,128,256,16,128,512,64,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5350765585899353
256,512,128,128,128,512,32,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.48376622796058655
256,16,256,16,128,512,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5453965663909912
128,512,8,256,16,128,512,512,tanh,tanh,relu,relu,sigmoid,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.48776668310165405
256,512,128,128,128,512,32,16,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.556702196598053
64,64,256,512,256,64,32,128,tanh,tanh,tanh,relu,sigmoid,relu,relu,relu,adam,categorical_crossentropy,0.5025510191917419
256,64,128,128,128,512,16,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.516349732875824
64,64,128,256,16,128,128,512,relu,tanh,relu,relu,relu,relu,sigmoid,relu,adam,categorical_crossentropy,0.5247564911842346
64,64,128,256,16,512,512,512,tanh,tanh,relu,relu,relu,softmax,sigmoid,sigmoid,rmsprop,categorical_crossentropy,0.5432513952255249
256,16,64,128,8,512,64,64,sigmoid,relu,relu,relu,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5267277359962463
64,64,256,64,256,64,256,128,tanh,relu,tanh,sigmoid,sigmoid,softmax,relu,relu,adam,binary_crossentropy,0.4495013952255249
256,16,512,8,128,512,8,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.4717068672180176
64,64,128,256,16,128,128,512,relu,tanh,relu,relu,relu,tanh,sigmoid,relu,adam,binary_crossentropy,0.5050440430641174
512,256,8,256,16,128,512,256,tanh,softmax,relu,relu,tanh,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.520698070526123
256,16,128,128,128,512,32,64,tanh,relu,relu,relu,relu,softmax,relu,relu,rmsprop,categorical_crossentropy,0.5331632494926453
8,512,8,256,16,128,512,256,tanh,tanh,relu,relu,sigmoid,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5154221057891846
256,16,128,128,128,512,64,64,tanh,relu,relu,relu,relu,relu,sigmoid,tanh,rmsprop,categorical_crossentropy,0.5460343360900879
16,256,128,64,32,16,256,8,sigmoid,tanh,relu,tanh,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.5222054719924927
8,256,128,64,32,16,16,512,softmax,tanh,relu,tanh,relu,relu,relu,relu,rmsprop,categorical_crossentropy,0.49379637837409973
512,512,8,512,8,128,512,128,tanh,tanh,relu,sigmoid,relu,tanh,tanh,tanh,rmsprop,categorical_crossentropy,0.48051947355270386
256,16,512,16,128,512,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5602968335151672
64,64,128,256,16,128,128,512,relu,relu,relu,relu,relu,softmax,sigmoid,relu,adam,categorical_crossentropy,0.5383232831954956
256,16,128,128,128,64,256,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,adam,categorical_crossentropy,0.4495013952255249
256,16,512,8,128,512,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5429035425186157
128,512,128,32,8,16,64,16,tanh,softmax,relu,relu,tanh,sigmoid,tanh,relu,rmsprop,categorical_crossentropy,0.5274814367294312
256,16,64,128,128,512,64,64,sigmoid,relu,relu,relu,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5322936177253723
256,16,128,128,8,512,64,64,tanh,relu,relu,sigmoid,relu,softmax,relu,relu,rmsprop,categorical_crossentropy,0.5258580446243286
256,64,128,128,128,512,512,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5477156639099121
8,256,8,128,8,64,16,512,softmax,relu,relu,sigmoid,relu,tanh,sigmoid,tanh,adam,binary_crossentropy,0.4495013952255249
64,64,256,64,256,64,128,128,tanh,tanh,tanh,sigmoid,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.5293946862220764
64,64,256,64,256,512,128,128,tanh,tanh,tanh,relu,sigmoid,relu,relu,tanh,adam,categorical_crossentropy,0.474141925573349
64,64,256,64,256,64,128,128,tanh,tanh,tanh,sigmoid,relu,relu,relu,relu,rmsprop,categorical_crossentropy,0.5277133584022522
256,16,64,128,8,512,64,64,sigmoid,relu,relu,relu,sigmoid,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5286989808082581
16,64,256,64,256,64,128,128,tanh,tanh,tanh,sigmoid,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.4981447160243988
512,512,8,256,16,128,512,256,tanh,tanh,relu,relu,sigmoid,relu,softmax,tanh,rmsprop,categorical_crossentropy,0.5304383039474487
256,64,128,128,128,512,16,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5141465663909912
256,16,256,16,128,512,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5406423807144165
256,16,256,16,128,512,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.5325255393981934
512,512,8,512,128,512,128,256,tanh,tanh,relu,tanh,relu,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.4607490599155426
64,64,128,256,16,512,512,512,tanh,tanh,relu,relu,relu,softmax,sigmoid,sigmoid,rmsprop,categorical_crossentropy,0.4981447160243988
64,64,128,256,16,128,128,512,relu,relu,relu,relu,relu,softmax,sigmoid,relu,adam,categorical_crossentropy,0.5231330990791321
128,512,8,256,16,128,512,256,tanh,tanh,relu,relu,sigmoid,tanh,softmax,relu,rmsprop,categorical_crossentropy,0.445674866437912
64,64,256,512,256,64,32,128,tanh,tanh,tanh,relu,sigmoid,relu,relu,tanh,adam,categorical_crossentropy,0.5441210865974426
64,16,256,8,128,64,64,256,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,adam,categorical_crossentropy,0.5078849792480469
256,64,128,128,128,64,256,64,tanh,relu,relu,sigmoid,relu,softmax,relu,tanh,rmsprop,categorical_crossentropy,0.534264862537384
512,256,8,256,128,128,512,256,tanh,softmax,relu,relu,tanh,tanh,softmax,tanh,rmsprop,categorical_crossentropy,0.5521799921989441
64,64,128,256,16,128,256,64,tanh,tanh,tanh,relu,relu,softmax,sigmoid,tanh,adam,categorical_crossentropy,0.5320616960525513
256,16,64,128,8,512,64,64,sigmoid,relu,relu,relu,relu,softmax,softmax,tanh,rmsprop,categorical_crossentropy,0.35093924403190613
128,512,8,256,16,128,512,256,tanh,tanh,relu,relu,sigmoid,tanh,relu,tanh,rmsprop,categorical_crossentropy,0.523481011390686
8,16,128,64,32,16,256,512,softmax,tanh,softmax,relu,sigmoid,relu,relu,relu,rmsprop,categorical_crossentropy,0.35093924403190613
